p_id,name,price,colour,brand,ratingCount,avg_rating,Occasion,Print_Pattern_Type,Sustainable,Knit_or_Woven,Fabric,Fabric_Purity,brandID
18676062.0,Disrupt Women Mustard-Yellow Solid Slim-Fit Pencil Mini Skirt,1299.0,Mustard,Disrupt,,,Casual,Solid,Regular,Knitted,Cotton Blend,,211
18835026.0,Lakshita Women Blue Fleece Longline Tailored Jacket,2795.0,Blue,Lakshita,,,Casual,Animal,Regular,Woven,Fleece,,477
19216558.0,KANNAHI women Peach-Coloured Floral Printed Pure Cotton Kurti,2399.0,Peach,KANNAHI,,,Festive,Floral,Regular,Woven,Pure Cotton,,410
11549456.0,SASSAFRAS Olive Green Schiffli Buttoned Skirt,1699.0,Olive,SASSAFRAS,253.0,4.217391304,Casual,Self Design,Regular,Woven,Pure Cotton,,720
12491394.0,Inddus Sea Green & Beige Embroidered Unstitched Lehenga & Blouse with Dupatta,15999.0,Sea Green,Inddus,2.0,5.0,Casual,Embroidered,Regular,Knitted and Woven,Silk Blend,,363
12500598.0,Deewa Women Rust Brown Solid Parka Jacket,3199.0,Rust,Deewa,27.0,3.703703704,Casual,Solid,Regular,Woven,Nylon,,206
12795840.0,Bhama Couture Women Black & Pink Yoke Design Pure Cotton High-Low Kurti,1999.0,Black,Bhama Couture,5.0,4.6,Daily,Ethnic Motifs,Regular,Woven,Pure Cotton,,123
13038878.0,STREET 9 Women Blue Solid Sweatshirt,1999.0,Blue,STREET 9,19.0,4.631578947,Casual,Solid,Regular,Woven,Cotton,,750
13339544.0,The Roadster Lifestyle Co Women Grey Slim Fit Mid-Rise Clean Look Stretchable Jeans,2199.0,Grey,Roadster,111.0,3.873873874,Casual,Solid,Regular,Knitted and Woven,Cotton,,702
13681780.0,ZIYAA Women Green & White Self Design Kurta with Trousers,2842.0,Green,ZIYAA,1426.0,3.429172511,Daily,Floral,Regular,Woven,Art Silk,,943
15181034.0,Stylee LIFESTYLE Pink Embroidered Semi-Stitched Dress Material,8949.0,Pink,Stylee LIFESTYLE,,,Festive,Floral,Regular,Woven,Shantoon,,795
15194436.0,Shae by SASSAFRAS Women Burgundy & Gold Paisely Foil Border Anarkali Skirt,2299.0,Burgundy,Shae by SASSAFRAS,86.0,4.279069767,Ethnic,Floral,Regular,Woven,Polyester,,772
15496336.0,JC Collection Women White & Black Printed Shirt with Skirt Clothing Set,5799.0,White,JC Collection,,,Casual,Printed,Regular,Knitted and Woven,Polyester,,386
15616848.0,Insua Black Culotte Jumpsuit,2936.0,Black,Insua,,,Casual,Solid,Regular,Knitted and Woven,Polyester,,372
16427432.0,Clora Creation Red & Gold-Toned Woven Design Banarsi Silk Dupatta,1399.0,Red,Clora Creation,,,Party,Ethnic Motifs,Regular,Knitted and Woven,Silk Blend,,167
17023766.0,Style Quotient Women Black Monochrome Shrug,1999.0,Black,Style Quotient,25.0,4.08,Casual,Self Design,Regular,Knitted and Woven,Viscose Rayon,,793
18484810.0,Sangria Women Blue Sarees,2999.0,Blue,Sangria,,,Festive,Floral,Regular,Knitted and Woven,Satin,,762
18721662.0,FOREVER 21 Women Black Solid Top with Lace Inserts,1299.0,Black,FOREVER 21,3.0,3.666666667,Casual,Solid,Regular,Woven,Nylon,,259
19361064.0,BoStreet Women Brown Mom Fit Trousers,2599.0,Brown,BoStreet,,,Casual,Solid,Regular,Knitted,Polyester,,133
10814204.0,WEAVERS VILLA Black & Yellow Embroidered Dupatta,1199.0,Black,WEAVERS VILLA,8.0,4.5,Party,Geometric,,Woven,Poly Chiffon,,905
11789162.0,Darzi Women Black & White Sheer Floral  Print Open Front Shrug,1199.0,Black,Darzi,11.0,3.818181818,Casual,Printed,Regular,Woven,Poly Georgette,,203
12530322.0,HERE&NOW Women Off-White & Red Printed Straight Kurta,1199.0,Off White,HERE&NOW,553.0,4.074141049,Daily,Ethnic Motifs,Regular,Woven,Viscose Rayon,Synthetic,325
13581438.0,Ahalyaa Women Off-White Silver Printed Cotton Tunic,2550.0,Off White,Ahalyaa,26.0,3.846153846,Ethnic,Embroidered,Regular,Knitted and Woven,Cotton,,55
14173374.0,STREET 9 Red Puff Sleeves Blouson Top,1999.0,Red,STREET 9,102.0,4.058823529,Casual,Solid,Regular,Woven,Polyester,,750
14340718.0,MANGO Women Peach-Coloured Solid Regular Shorts,2390.0,Peach,MANGO,12.0,3.583333333,Casual,Solid,Regular,Woven,Viscose Rayon,,498
14367932.0,Safaa Mustard Yellow & White Pure Cotton Woven Design Unstitched Dress Material For Summer,3099.0,Mustard,Safaa,,,Daily,Ethnic Motifs,Regular,Knitted and Woven,Pure Cotton,,759
15869492.0,New Balance Women Grey Pure Cotton Brand Logo Embroidered Hooded Sweatshirt,7999.0,Grey,New Balance,,,Outdoor,Brand Logo,Regular,Knitted,Cotton,,583
16316410.0,Mitera Beige & Brown Sequinned Pure Georgette Saree,6999.0,Beige,Mitera,27.0,4.481481481,Party,Geometric,Sustainable,Woven,Poly Silk,,548
16931042.0,RAISIN Women Peach-Coloured Coat with Trousers,6499.0,Peach,RAISIN,,,Casual,Self Design,Regular,Knitted and Woven,Silk Blend,,670
17161120.0,Vishudh Women Beige Ethnic Motifs Printed Flared Ethnic Palazzos,1749.0,Beige,Vishudh,44.0,4.181818182,Ethnic,Ethnic Motifs,Regular,Woven,Viscose Rayon,,901
17509654.0,Mayra Women Blue & White Off-Shoulder Floral Printed Basic Jumpsuit,2695.0,Blue,Mayra,,,Casual,Printed,Regular,Knitted and Woven,Polyester,,535
18757314.0,MRM CREATION Girls Pink & Gold-Toned Embroidered Ready to Wear Lehenga & Blouse With Dupatta,2999.0,Pink,MRM CREATION,,,Casual,Embroidered,Regular,Woven,Art Silk,,519
18838276.0,Styli Women Pink Skinny Fit High-Rise Trousers,1299.0,Pink,Styli,,,Casual,Solid,Regular,Knitted,Polyester,,796
18876322.0,Tokyo Talkies Women Green Denim Jacket,2499.0,Green,Tokyo Talkies,,,Casual,Camouflage,Regular,Woven,Cotton,,845
19123282.0,FOREVER 21 Women Blue Heavy Fade Jeans,2799.0,Blue,FOREVER 21,,,Casual,Solid,Regular,Knitted and Woven,Cotton,,259
11004626.0,Globus Women Blue & White Printed Tie-Up Shrug,1299.0,Blue,Globus,63.0,4.174603175,Casual,Printed,,Knitted and Woven,Cotton,,316
11677778.0,STREET 9 Women Peach-Coloured Solid Cropped Basic Jumpsuit,1999.0,Peach,STREET 9,43.0,4.046511628,Casual,Solid,,Knitted and Woven,Cotton,,750
12929508.0,Mast & Harbour Women Navy Blue Solid Regular Shorts,1299.0,Navy Blue,Mast & Harbour,50.0,4.04,Casual,Solid,Regular,Woven,Polyester,,534
13984230.0,Roadster Mustard Yellow Ribbed Fitted Crop Top,1299.0,Mustard,Roadster,173.0,4.323699422,Casual,Solid,Regular,Knitted,Cotton Blend,,702
14070174.0,DressBerry Women Brown Quilted Jacket,3899.0,Brown,DressBerry,43.0,4.069767442,Casual,Solid,Regular,Woven,Nylon,,220
14071952.0,DressBerry Women Pretty Pink Solid Knitted Sweater,1699.0,Pink,DressBerry,41.0,3.609756098,Casual,Solid,Regular,Knitted,Acrylic,,220
15852102.0,URBANIC Women Grey Melange Clothing Set,2290.0,Grey Melange,URBANIC,5.0,3.8,Casual,Solid,Regular,Knitted and Woven,Polyester,,864
16265124.0,SHOPGARB Red & White Printed Kalamkari Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,9000.0,Red,SHOPGARB,,,Casual,Printed,Regular,Woven,Organza,,738
16541828.0,Berrylush Women Striking Navy Blue Geometric Quirky Outerwear Skirt,1799.0,Navy Blue,Berrylush,76.0,4.342105263,Casual,Geometric,Regular,Woven,Polyester,,118
16750004.0,AKKRITI BY PANTALOONS Mustard & Black Viscose Rayon Mandarin Collar Printed Tunic,699.0,Mustard,AKKRITI BY PANTALOONS,,,Ethnic,Printed,Regular,Knitted and Woven,Viscose Rayon,,25
16923852.0,Monte Carlo Women Blue Slim Fit Stretchable Jeans,1999.0,Blue,Monte Carlo,,,Casual,Solid,Regular,Knitted and Woven,Cotton,,556
17075364.0,KALINI Grey & Maroon Woven Design Chiffon Bagh Saree,2699.0,Grey,KALINI,5.0,4.2,Traditional,Solid,Regular,Woven,Poly Chiffon,,408
17136852.0,Readiprint Fashions Blue & Silver Embroidered Unstitched Kurta Set Material,5300.0,Blue,Readiprint Fashions,,,Festive,Floral,Regular,Woven,Shantoon,,690
17545288.0,Dupatta Bazaar Beige & Black Ethnic Motifs Printed Dupatta,899.0,Beige,Dupatta Bazaar,14.0,4.357142857,Daily,Ethnic Motifs,Regular,Knitted and Woven,Silk Blend,,221
17761364.0,Varanga Women Red Kurta with Trousers & With Dupatta,4999.0,Red,Varanga,19.0,4.263157895,Festive,Textured,Regular,Woven,Art Silk,,892
18243342.0,Berrylush Women Pink Solid Roman Column Trousers,2199.0,Pink,Berrylush,,,Casual,Solid,Regular,Woven,Polyester,,118
11541570.0,Roadster Women Blue Tapered fit High-Rise Clean Look Stretchable Jeans,2199.0,Blue,Roadster,322.0,4.298136646,Casual,Solid,Regular,Knitted and Woven,Cotton,,702
11677830.0,STREET 9 Women Beige Solid Cropped Basic Jumpsuit,1999.0,Beige,STREET 9,36.0,3.638888889,Casual,Solid,,Knitted and Woven,Cotton,,750
13108206.0,INDYA Women Black & Grey Printed A-Line Kurti,1850.0,Black,INDYA,5.0,4.6,Festive,Polka Dots,Regular,Woven,Polyester,,355
14070388.0,DressBerry Women Grey & Black Camouflage Quilted Jacket,3899.0,Grey,DressBerry,,,Casual,Camouflage,Regular,Woven,Polyester,,220
14602270.0,Libas Women Grey Self Design Chanderi Silk Kurta with Skirt & With Dupatta,7999.0,Grey,Libas,20.0,4.5,Festive,Woven Design,Regular,Woven,Chanderi Silk,,482
16002144.0,The Dry State Women Black Snake Printed Fleece Hooded Crop Sweatshirt,2299.0,Black,The Dry State,,,Casual,Graphic,Regular,Knitted,Fleece,,831
16017486.0,Readiprint Fashions Green Embroidered Unstitched Dress Material,5300.0,Green,Readiprint Fashions,3.0,4.666666667,Festive,Floral,Regular,Woven,Shantoon,,690
16256360.0,Tokyo Talkies Women White Solid Belted Straight-Fit A-Line Mini Skirt,1649.0,White,Tokyo Talkies,37.0,4.162162162,Casual,Solid,Regular,Woven,Cotton Blend,,845
16280988.0,Sugr Women Grey Dipped Hem Heathered Shrugs,699.0,Grey,Sugr,5.0,5.0,Casual,Solid,Regular,Knitted and Woven,Cotton,,801
17349004.0,JC Collection Women White & Black Printed Co-ords Set,5699.0,White,JC Collection,,,Casual,Printed,Regular,Knitted and Woven,Polyester,,386
17382658.0,KID1 Girls Blue & Gold-Toned Floral Printed Ready to Wear Silk Pavda Pattu,2599.0,Blue,KID1,,,Casual,Printed,Regular,Knitted and Woven,Silk Blend,,420
17831112.0,Senyora White Floral Embroidered Shirt Style Top,1999.0,White,Senyora,18.0,4.055555556,Formal,Floral,Regular,Knitted,Cotton Blend,,770
17842776.0,H&M Women Beige Striped Wide Linen-Blend Trousers,2299.0,Beige,H&M,11.0,4.363636364,Casual,Striped,Regular,Woven,Polyester,,323
18627744.0,UNITED LIBERTY Green & Gold-Toned Woven Design Zari Brasso Ikat Saree,3399.0,Green,UNITED LIBERTY,5.0,4.8,Traditional,Woven Design,Regular,Woven,Art Silk,,863
18899078.0,Moda Chales Orange & Cream-Coloured Embroidered Dupatta with Phulkari,3699.0,Orange,Moda Chales,,,Daily,Abstract,Regular,Woven,Poly Chiffon,,550
19047464.0,Allen Solly Woman Blue Solid A-Line Knee-Length Skirt,1999.0,Blue,Allen Solly Woman,,,Casual,Solid,Regular,Knitted and Woven,Polyester,,63
8224951.0,Bitterlime Black Midi A-line Skirt,999.0,Black,Bitterlime,1328.0,3.813253012,Casual,Solid,Regular,Woven,Cotton,,127
13292330.0,Flambeur Women Green Solid Basic Jumpsuit,2499.0,Green,Flambeur,13.0,4.153846154,Casual,Solid,Regular,Knitted and Woven,Polyester,,283
13913504.0,Trend Arrest Women Beige Solid Open Front Longline Shrug,1499.0,Beige,Trend Arrest,9.0,4.222222222,Casual,Solid,Regular,Knitted and Woven,Viscose Rayon,,847
14513026.0,Kook N Keech Disney Women Yellow Printed Sweatshirt,2199.0,Yellow,Kook N Keech Disney,11.0,4.636363636,Casual,Typography,Regular,Knitted,Cotton,,442
14884798.0,Anouk Women Navy Blue Embroidered Regular Pure Cotton Kurta with Trousers,2699.0,Navy Blue,Anouk,51.0,4.117647059,Daily,Solid,Regular,Woven,Pure Cotton,,76
16258082.0,SERONA FABRICS Yellow Floral Embroidered Silk Blend Saree,5999.0,Yellow,SERONA FABRICS,25.0,4.36,Party,Floral,Regular,Knitted and Woven,Silk Blend,,725
16705280.0,FILA Women Off White Colourblocked Running Puffer Jacket,3399.0,Off White,FILA,,,Sports,Colourblocked,Regular,Woven,Polyester,,253
16778356.0,SKY HEIGHTS Girls Red & Gold Embellished Ready to Wear Lehenga & Blouse With Dupatta,2999.0,Red,SKY HEIGHTS,,,Casual,Embellished,Regular,Woven,Net,,745
17055642.0,Pepe Jeans Women Blue Skinny Fit Heavy Fade Stretchable Jeans,2199.0,Blue,Pepe Jeans,11.0,4.0,Casual,Solid,Regular,Knitted and Woven,Cotton,,640
17104268.0,Fabindia Beige & Red Embroidered Cotton Silk Dupatta with Kantha Work,2199.0,Beige,Fabindia,,,Daily,Geometric,Regular,Woven,Cotton Silk,,271
17348840.0,JC Collection Women Navy Blue & Orange Printed Top with Shorts  Co-Ords Set,5699.0,Navy Blue,JC Collection,,,Casual,Printed,Regular,Knitted and Woven,Polyester,,386
18259304.0,MANGO Women Olive Green Regular Trousers,3590.0,Olive,MANGO,,,Casual,Solid,Regular,Woven,Viscose Rayon,,498
18536290.0,Readiprint Fashions Green & Blue Embroidered Unstitched Dress Material,7150.0,Green,Readiprint Fashions,,,Festive,Ethnic Motifs,Regular,Woven,Shantoon,,690
18577622.0,NA-KD Women Beige Solid Slim Fit Shorts,2899.0,Beige,NA-KD,,,Sports,Solid,Regular,Woven,Cotton,,562
19082588.0,BoStreet Pink & Red Floral Print Top,2149.0,Pink,BoStreet,,,Casual,Floral,Regular,Knitted,Polyester,,133
19181456.0,Fashion FRICKS Black Solid Kurti,2499.0,Black,Fashion FRICKS,,,Festive,Solid,Regular,Woven,Viscose Rayon,,279
10623626.0,Campus Sutra Women Brown Solid Padded Jacket,2699.0,Brown,Campus Sutra,274.0,3.788321168,Casual,Solid,,Knitted and Woven,Cotton,,152
11642150.0,plusS Women Peach-Coloured Floral Print Cinched Waist Top with Smocked Detail,1599.0,Peach,plusS,309.0,3.627831715,Casual,Floral,Regular,Knitted,Polyester,,1003
12957518.0,Clora Creation Magenta Embroidered Dupatta,1299.0,Magenta,Clora Creation,11.0,3.818181818,Daily,Abstract,Regular,Knitted and Woven,Silk Blend,,167
13581436.0,Ahalyaa Women Grey & Silver Printed Tiered Tunic,2850.0,Grey,Ahalyaa,,,Ethnic,Printed,Regular,Knitted and Woven,Polyester,,55
14219714.0,DressBerry Women Pink Solid Hooded Crop Sweatshirt,1749.0,Pink,DressBerry,21.0,3.952380952,Casual,Solid,Regular,Knitted,Cotton,,220
14358624.0,Ethnic Junction Green & Gold-Toned Silk Blend Unstitched Dress Material,2549.0,Green,Ethnic Junction,,,Daily,Paisley,Regular,Woven,Shantoon,,237
15589086.0,Netram Lavender & Silver-Toned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,11409.0,Lavender,Netram,5.0,3.6,Casual,Embroidered,Regular,Woven,Net,,582
16484804.0,DeFacto Women Navy Blue & Brown Accordion Pleats Maxi Flared A-Line Skirt,2799.0,Navy Blue,DeFacto,5.0,3.4,Casual,Abstract,Regular,Woven,Polyester,,205
16613496.0,Ahalyaa Black & Gold-Toned Printed Basic Jumpsuit,2950.0,Black,Ahalyaa,6.0,3.5,Casual,Printed,Regular,Knitted and Woven,Polyester,,55
17348770.0,JC Collection Women Black & Grey Co-ords Set,5699.0,Black,JC Collection,,,Casual,Checked,Regular,Knitted and Woven,Polyester,,386
17764620.0,FOREVER 21 Women Yellow Printed Longline Shrug,999.0,Yellow,FOREVER 21,,,Casual,Printed,Regular,Knitted and Woven,Silk,,259
18729352.0,plusS Stunning Black Solid Roman Column Skirt,1599.0,Black,plusS,,,Casual,Solid,Regular,Knitted,Polyester,,1003
18778134.0,Marigold by FableStreet Women Orange Striped Tapered Fit Trousers,1895.0,Orange,Marigold by FableStreet,,,Casual,Striped,Regular,Woven,Cotton,,530
18779836.0,Charukriti White & Red Woven Design Pure Cotton Saree,2475.0,White,Charukriti,,,Festive,Woven Design,Regular,Knitted and Woven,Pure Cotton,,159
19043646.0,Charu Women Brown Embroidered Thread Work Kurta,2799.0,Brown,Charu,,,Daily,Solid,Regular,Woven,Viscose Rayon,Pure,158
19123284.0,FOREVER 21 Women Solid Grey Mid-Rise  Jeans,3099.0,Grey,FOREVER 21,,,Casual,Solid,Regular,Knitted and Woven,Cotton,,259
10706504.0,PANIT Women Yellow Printed A-Line Top,1499.0,Yellow,PANIT,13.0,4.230769231,Ethnic,Floral,Regular,Woven,Cotton Blend,,614
10745406.0,One Femme Women Black Self Design Cardigan,3300.0,Black,One Femme,41.0,4.292682927,Casual,Cable Knit,,Knitted and Woven,Wool,,606
13290414.0,Sangria Women White & Blue Printed A-Line Kurta with Trousers,4099.0,Blue,Sangria,210.0,4.438095238,Daily,Paisley,Regular,Woven,Viscose Rayon,,762
14444256.0,Belliskey Women Blue Longline Denim Jacket,2999.0,Blue,Belliskey,,,Casual,Solid,Regular,Woven,Cotton,,116
15798222.0,Saffron Threads Women Silver-Toned Original Easy Wash Trousers,1299.0,Silver,Saffron Threads,29.0,4.379310345,Casual,Solid,Regular,Woven,Viscose Rayon,,760
16215270.0,Berrylush Women Mustard Floral Co-Ord Dress,2599.0,Mustard,Berrylush,53.0,4.018867925,Casual,Printed,Regular,Knitted and Woven,Polyester,,118
16645976.0,Nun Off White & Grey Striped Basic Jumpsuit,2495.0,Off White,Nun,,,Casual,Striped,Regular,Knitted and Woven,Cotton,,592
16737232.0,Style Quotient Women Olive Green  Sheer Button Crop Shrug,999.0,Olive,Style Quotient,7.0,4.285714286,Casual,Self Design,Regular,Knitted and Woven,Nylon,,793
17084614.0,Sanwara Red & Green Ethnic Motifs Printed Tusser Silk Dupatta,1050.0,Red,Sanwara,,,Daily,Ethnic Motifs,Regular,Woven,Pure Silk,,763
17980426.0,Code 61 Women Black Wide Leg High-Rise Stretchable Jeans,3199.0,Black,Code 61,,,Casual,Solid,Regular,Knitted and Woven,Cotton,,172
18100060.0,Unnati Silks Green & Golden Handloom Sustainable Zari Silk Cotton Chanderi Saree,8198.0,Green,Unnati Silks,,,Traditional,Solid,Sustainable,Woven,Silk Cotton,,868
18190664.0,Stylee LIFESTYLE Maroon & Gold-Toned Embroidered Semi-Stitched Dress Material,17799.0,Maroon,Stylee LIFESTYLE,,,Festive,Floral,Regular,Woven,Poly Chiffon,,795
18757328.0,LOOKFIELD Grey & Red Printed Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,1999.0,Grey,LOOKFIELD,,,Casual,Printed,Regular,Woven,Organza,,464
18783340.0,MANGO Women Beige & Black Cotton Linen Checked Shorts,3590.0,Beige,MANGO,,,Casual,Checked,Regular,Woven,Cotton,,498
18879630.0,MANGO Lilac & Green Sequinned Mini Skirt,3690.0,Lavender,MANGO,,,Casual,Self Design,Regular,Woven,Polyester,,498
19188354.0,Colour Me by Melange Women Pink Mandarin Collar Pleated Top,899.0,Pink,Colour Me by Melange,,,Casual,Embellished,Regular,Knitted,Pure Cotton,,175
9753249.0,Saree mall Red & Green Solid Saree,2299.0,Red,Saree mall,2802.0,3.93076374,Festive,Solid,Regular,Woven,Silk Cotton,,765
10745490.0,Bhama Couture Women Mustard Yellow Solid Mirror Work A-Line Top,1599.0,Mustard,Bhama Couture,,,Ethnic,Geometric,Regular,Woven,Cotton Blend,,123
13722948.0,Roadster Women Blue Solid Regular Fit Pure Cotton Chambray Shorts,1499.0,Blue,Roadster,36.0,4.222222222,Casual,Solid,Regular,Woven,Cotton,,702
15740902.0,ONLY Women Green Printed Sweatshirt,2799.0,Green,ONLY,5.0,4.8,Casual,Graphic,Regular,Knitted,Cotton,,597
16545528.0,LILL Women Pink Lightweight High-Neck Sporty Jacket,2999.0,Pink,LILL,,,Casual,Solid,Regular,Knitted,Polyester,,461
17270160.0,MANGO Women Blue Wide Leg Pure Cotton Low-Rise Jeans,3790.0,Blue,MANGO,7.0,4.714285714,Casual,Solid,Regular,Knitted and Woven,Cotton,,498
17545302.0,Dupatta Bazaar Green & White Printed Art Silk Dupatta,899.0,Green,Dupatta Bazaar,,,Daily,Floral,Regular,Woven,Art Silk,,221
17565990.0,ZIYAA Women Classy Mustard Printed Top with Palazzos,4499.0,Mustard,ZIYAA,,,Casual,Printed,Regular,Knitted and Woven,Polyester,,943
17657418.0,Stylee LIFESTYLE Beige & Red Embroidered Pure Silk Unstitched Dress Material,4449.0,Beige,Stylee LIFESTYLE,,,Festive,Floral,Regular,Woven,Shantoon,,795
18229612.0,KASSUALLY Black One-Shoulder Basic Jumpsuit,2499.0,Black,KASSUALLY,,,Casual,Solid,Regular,Knitted and Woven,Polyester,,412
18779510.0,max Women Multicoloured Floral Printed Trousers,999.0,Multi,max,,,Casual,Floral,Regular,Knitted,Polyester,,994
18916982.0,AHIKA Women Purple Printed Cotton Kurta,1748.0,Purple,AHIKA,8.0,4.25,Daily,Abstract,Regular,Woven,Cotton,Pure,22
18977252.0,SHOPGARB Purple Embellished Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,8999.0,Purple,SHOPGARB,,,Casual,Embellished,Regular,Woven,Poly Georgette,,738
19201936.0,H&M Women Pink Pure Cotton Frill-Collared Blouse,1499.0,Pink,H&M,,,Casual,Solid,Regular,Woven,Pure Cotton,,323
19269812.0,Madame Women Green Tie-Up Shrug,2199.0,Green,Madame,,,Casual,Solid,Regular,Knitted and Woven,Polyester,,522
9658889.0,Azira Navy Blue & Maroon Ethnic Motifs Pleated Empire Pure Cotton Top,1299.0,Navy Blue,Azira,852.0,4.338028169,Ethnic,Ethnic Motifs,Regular,Woven,Cotton,,91
10752740.0,RARE ROOTS Women Green Solid Top,1799.0,Green,RARE ROOTS,,,Ethnic,Solid,Regular,Woven,Modal,,675
11430160.0,Readiprint Fashions Pink & Gold-Toned Embroidered Semi-Stitched Lehenga & Unstitched Blouse with Dupatta,6150.0,Pink,Readiprint Fashions,9.0,4.777777778,Casual,Embroidered,,Knitted and Woven,Satin,,690
15268838.0,Varanga Women Maroon & Beige Ethnic Motifs Printed Thread Work Kurta,3299.0,Maroon,Varanga,225.0,4.266666667,Daily,Ethnic Motifs,Regular,Woven,Cotton,Pure,892
15843724.0,Vero Moda Women Beige & Black Striped Pullover,2799.0,Beige,Vero Moda,7.0,4.428571429,Casual,Striped,Regular,Knitted,Viscose Rayon,,898
15936242.0,Aarika Girls Maroon & Grey Embellished Sequinned Ruffled Ready to Wear Saree,3629.0,Maroon,Aarika,23.0,4.52173913,Party,Embellished,Regular,Woven,Velvet,,46
17324644.0,THE WEAVE TRAVELLER Brown & Black Ethnic Motifs Printed Pure Cotton Kalamkari Dupatta,990.0,Brown,THE WEAVE TRAVELLER,2.0,4.0,Daily,Ethnic Motifs,Regular,Knitted and Woven,Pure Cotton,,819
17788054.0,Stylee LIFESTYLE Turquoise Blue & Pink Printed Unstitched Dress Material,10149.0,Turquoise Blue,Stylee LIFESTYLE,,,Daily,Floral,Regular,Knitted and Woven,Cotton Blend,,795
18342652.0,StyleStone Women Stylish Blue Printed All in the Details Jumpsuit,1999.0,Blue,StyleStone,,,Casual,Printed,Regular,Knitted and Woven,Cotton,,794
18506454.0,NA-KD Women Black & White Pure Cotton Checked High-Rise Shorts,3399.0,Black,NA-KD,,,Casual,Checked,Regular,Woven,Organic Cotton,,562
18529862.0,JC Collection Purple & Blue Printed Co-Ords,5599.0,Purple,JC Collection,,,Casual,Printed,Regular,Knitted and Woven,Polyester,,386
18587474.0,PORTOBELLO Women Blue Longline Shrug,2499.0,Blue,PORTOBELLO,,,Casual,Solid,Regular,Knitted and Woven,Acrylic,,626
18787834.0,Tokyo Talkies Women Purple Denim Jacket,2499.0,Purple,Tokyo Talkies,,,Casual,Self Design,Regular,Woven,Cotton,,845
19130900.0,FREAKINS Women Mustard Tapered Fit High-Rise Low Distress Jeans,1799.0,Mustard,FREAKINS,,,Casual,Solid,Regular,Knitted and Woven,Cotton,,262
19235432.0,Oxolloxo Women Black Trousers,2299.0,Black,Oxolloxo,,,Casual,Solid,Regular,Woven,Cotton,,613
9660683.0,High Star Women Grey Slim Fit Mid-Rise Clean Look Stretchable Jeans,2299.0,Grey,High Star,353.0,4.30878187,Casual,Solid,,Knitted and Woven,Cotton,,341
12747132.0,Vishudh Women Black Checked Straight Palazzos,999.0,Black,Vishudh,62.0,4.338709677,Western,Solid,Regular,Knitted,Cotton,,901
13321126.0,Mast & Harbour Women Peach-Coloured Printed Tie-Up Pure Cotton Top,749.0,Peach,Mast & Harbour,142.0,4.246478873,Casual,Typography,Regular,Knitted,Pure Cotton,,534
13459534.0,DART STUDIO Women Off-White Self Design Sustainable Wrap Top,2400.0,Off White,DART STUDIO,,,Ethnic,Self Design,Sustainable,Woven,Pure Cotton,,185
13915544.0,LOOKNBOOK ART Cream & Gold-Toned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6499.0,Cream,LOOKNBOOK ART,21.0,4.476190476,Casual,Woven Design,Regular,Knitted and Woven,Silk,,465
14668774.0,Mitera Navy Blue Sequinned Ready to Wear Ruffled Saree with Stitched Blouse,5599.0,Navy Blue,Mitera,45.0,3.888888889,Party,Solid,Regular,Woven,Velvet,,548
16017408.0,Readiprint Fashions Beige Embroidered Unstitched Dress Material,5100.0,Beige,Readiprint Fashions,,,Festive,Floral,Regular,Woven,Net,,690
16498918.0,KALINI Women Turquoise Blue Ethnic Motifs Printed Floral Anarkali Kurta,2259.0,Turquoise Blue,KALINI,66.0,4.015151515,Daily,Ethnic Motifs,Regular,Woven,Viscose Rayon,Pure,408
16944580.0,Yufta Women Charming Maroon Printed Ethnic Jumpsuit,2199.0,Maroon,Yufta,,,Casual,Printed,Regular,Knitted and Woven,Cotton,,933
17694106.0,Antheaa Women Pink & Blue Floral Printed Accordian Pleated A-Line Skirt,1659.0,Pink,Antheaa,10.0,4.1,Casual,Floral,Regular,Woven,Polyester,,77
18529880.0,JC Collection Blue Women Top with Skirt,6199.0,Blue,JC Collection,,,Casual,Solid,Regular,Knitted and Woven,Polyester,,386
18690042.0,Taavi White & Black Ethnic Motifs Woven Design Pure Cotton Ikat Dupatta,1500.0,White,Taavi,,,Daily,Ethnic Motifs,Regular,Knitted and Woven,Pure Cotton,,826
18838300.0,Styli Women Black Straight Fit High-Rise Trousers,1749.0,Black,Styli,,,Casual,Solid,Regular,Woven,Polyester,,796
18846054.0,Van Heusen Woman Women Multicoloured Colourblocked Sweatshirt,1699.0,Multi,Van Heusen Woman,,,Casual,Colourblocked,Regular,Knitted,Cotton,,891
18990394.0,WISSTLER Women Black & White Printed Front Open Shrug,999.0,Black,WISSTLER,,,Casual,Printed,Regular,Knitted and Woven,Cotton,,912
19202774.0,SASSAFRAS Women Red Cotton Crop Tailored Jacket,1999.0,Red,SASSAFRAS,,,Casual,Solid,Regular,Woven,Cotton,,720
11732030.0,PURYS Women Pink & Purple Flared Printed Slit Parallel Trousers,1899.0,Pink,PURYS,208.0,3.947115385,Casual,Floral,,Woven,Polyester,,630
12668194.0,QUIERO Women Black Printed Pleated A-Line Top,1686.0,Black,QUIERO,107.0,4.0,Casual,Geometric,Regular,Woven,Polyester,,663
